"","18S-bodega-bay_Blank1.LUD","18S-bodega-bay_Blank1.RS","18S-bodega-bay_Blank10.RS","18S-bodega-bay_Blank11.RS","18S-bodega-bay_Blank12.RS","18S-bodega-bay_Blank2.LUD","18S-bodega-bay_Blank2.RS","18S-bodega-bay_Blank3.LUD","18S-bodega-bay_Blank3.RS","18S-bodega-bay_Blank4.LUD","18S-bodega-bay_Blank4.RS","18S-bodega-bay_Blank5.LUD","18S-bodega-bay_Blank5.RS","18S-bodega-bay_Blank6.LUD","18S-bodega-bay_Blank6.RS","18S-bodega-bay_Blank7.LUD","18S-bodega-bay_Blank7.RS","18S-bodega-bay_Blank8.LUD","18S-bodega-bay_Blank8.RS","18S-bodega-bay_Blank9.RS","18S-bodega-bay_CC.B.1.1.LUD","18S-bodega-bay_CC.B.1.1.RS","18S-bodega-bay_CC.B.1.2.LUD","18S-bodega-bay_CC.B.1.2.RS","18S-bodega-bay_CC.B.1.3.LUD","18S-bodega-bay_CC.B.1.3.RS","18S-bodega-bay_CC.B.2.1.LUD","18S-bodega-bay_CC.B.2.1.RS","18S-bodega-bay_CC.B.2.2.LUD","18S-bodega-bay_CC.B.2.2.RS","18S-bodega-bay_CC.B.2.3.1.LUD","18S-bodega-bay_CC.B.2.3.1.RS","18S-bodega-bay_CC.B.3.1.LUD","18S-bodega-bay_CC.B.3.1.RS","18S-bodega-bay_CC.B.3.2.LUD","18S-bodega-bay_CC.B.3.2.RS","18S-bodega-bay_CC.B.3.3.LUD","18S-bodega-bay_CC.B.3.3.RS","18S-bodega-bay_CC.B.4.1.LUD","18S-bodega-bay_CC.B.4.1.RS","18S-bodega-bay_CC.B.4.2.LUD","18S-bodega-bay_CC.B.4.2.RS","18S-bodega-bay_CC.B.4.3.LUD","18S-bodega-bay_CC.B.4.3.RS","18S-bodega-bay_CC.SG.1.1.LUD","18S-bodega-bay_CC.SG.1.1.RS","18S-bodega-bay_CC.SG.1.2.LUD","18S-bodega-bay_CC.SG.1.2.RS","18S-bodega-bay_CC.SG.1.3.LUD","18S-bodega-bay_CC.SG.1.3.RS","18S-bodega-bay_CC.SG.2.1.LUD","18S-bodega-bay_CC.SG.2.1.RS","18S-bodega-bay_CC.SG.2.2.LUD","18S-bodega-bay_CC.SG.2.2.RS","18S-bodega-bay_CC.SG.2.3.LUD","18S-bodega-bay_CC.SG.2.3.RS","18S-bodega-bay_CC.SG.3.1.LUD","18S-bodega-bay_CC.SG.3.1.RS","18S-bodega-bay_CC.SG.3.2.LUD","18S-bodega-bay_CC.SG.3.2.RS","18S-bodega-bay_CC.SG.3.3.LUD","18S-bodega-bay_CC.SG.3.3.RS","18S-bodega-bay_CC.SG.4.1.LUD","18S-bodega-bay_CC.SG.4.1.RS","18S-bodega-bay_CC.SG.4.2.LUD","18S-bodega-bay_CC.SG.4.2.RS","18S-bodega-bay_CC.SG.4.3.LUD","18S-bodega-bay_CC.SG.4.3.RS","18S-bodega-bay_MM.B.1.1.LUD","18S-bodega-bay_MM.B.1.1.RS","18S-bodega-bay_MM.B.1.2.LUD","18S-bodega-bay_MM.B.1.2.RS","18S-bodega-bay_MM.B.1.3.LUD","18S-bodega-bay_MM.B.1.3.RS","18S-bodega-bay_MM.B.2.1.LUD","18S-bodega-bay_MM.B.2.1.RS","18S-bodega-bay_MM.B.2.2.LUD","18S-bodega-bay_MM.B.2.2.RS","18S-bodega-bay_MM.B.2.3.LUD","18S-bodega-bay_MM.B.2.3.RS","18S-bodega-bay_MM.B.3.1.LUD","18S-bodega-bay_MM.B.3.1.RS","18S-bodega-bay_MM.B.3.2.LUD","18S-bodega-bay_MM.B.3.2.RS","18S-bodega-bay_MM.B.3.3.LUD","18S-bodega-bay_MM.B.3.3.RS","18S-bodega-bay_MM.B.4.1.LUD","18S-bodega-bay_MM.B.4.1.RS","18S-bodega-bay_MM.B.4.2.LUD","18S-bodega-bay_MM.B.4.2.RS","18S-bodega-bay_MM.B.4.3.LUD","18S-bodega-bay_MM.B.4.3.RS","18S-bodega-bay_MM.SG.1.1.LUD","18S-bodega-bay_MM.SG.1.1.RS","18S-bodega-bay_MM.SG.1.2.LUD","18S-bodega-bay_MM.SG.1.2.RS","18S-bodega-bay_MM.SG.1.3.LUD","18S-bodega-bay_MM.SG.1.3.RS","18S-bodega-bay_MM.SG.2.1.LUD","18S-bodega-bay_MM.SG.2.1.RS","18S-bodega-bay_MM.SG.2.2.LUD","18S-bodega-bay_MM.SG.2.2.RS","18S-bodega-bay_MM.SG.2.3.LUD","18S-bodega-bay_MM.SG.2.3.RS","18S-bodega-bay_MM.SG.3.1.LUD","18S-bodega-bay_MM.SG.3.1.RS","18S-bodega-bay_MM.SG.3.2.LUD","18S-bodega-bay_MM.SG.3.2.RS","18S-bodega-bay_MM.SG.3.3.LUD","18S-bodega-bay_MM.SG.3.3.RS","18S-bodega-bay_MM.SG.4.1.LUD","18S-bodega-bay_MM.SG.4.1.RS","18S-bodega-bay_MM.SG.4.2.LUD","18S-bodega-bay_MM.SG.4.2.RS","18S-bodega-bay_MM.SG.4.3.LUD","18S-bodega-bay_MM.SG.4.3.RS","18S-bodega-bay_NegtCtrl1.Lud","18S-bodega-bay_NegtCtrl1.SeaGrass","18S-bodega-bay_NegtCtrl2.Lud","18S-bodega-bay_NegtCtrl2.SeaGrass","18S-bodega-bay_WP.MFH.1.1.LUD","18S-bodega-bay_WP.MFH.1.1.RS","18S-bodega-bay_WP.MFH.1.2.LUD","18S-bodega-bay_WP.MFH.1.2.RS","18S-bodega-bay_WP.MFH.1.3.LUD","18S-bodega-bay_WP.MFH.1.3.RS","18S-bodega-bay_WP.MFH.2.1.1.LUD","18S-bodega-bay_WP.MFH.2.1.1.RS","18S-bodega-bay_WP.MFH.2.2.LUD","18S-bodega-bay_WP.MFH.2.2.RS","18S-bodega-bay_WP.MFH.2.3.LUD","18S-bodega-bay_WP.MFH.2.3.RS","18S-bodega-bay_WP.MFH.3.1.1.LUD","18S-bodega-bay_WP.MFH.3.1.1.RS","18S-bodega-bay_WP.MFH.3.2.LUD","18S-bodega-bay_WP.MFH.3.2.RS","18S-bodega-bay_WP.MFH.3.3.LUD","18S-bodega-bay_WP.MFH.3.3.RS","18S-bodega-bay_WP.MFH.4.1.1.LUD","18S-bodega-bay_WP.MFH.4.1.1.RS","18S-bodega-bay_WP.MFH.4.2.LUD","18S-bodega-bay_WP.MFH.4.2.RS","18S-bodega-bay_WP.MFH.4.3.LUD","18S-bodega-bay_WP.MFH.4.3.RS","18S-bodega-bay_WP.MFL.1.1.LUD","18S-bodega-bay_WP.MFL.1.1.RS","18S-bodega-bay_WP.MFL.1.2.LUD","18S-bodega-bay_WP.MFL.1.2.RS","18S-bodega-bay_WP.MFL.1.3.LUD","18S-bodega-bay_WP.MFL.1.3.RS","18S-bodega-bay_WP.MFL.2.1.1.LUD","18S-bodega-bay_WP.MFL.2.1.1.RS","18S-bodega-bay_WP.MFL.2.2.1.LUD","18S-bodega-bay_WP.MFL.2.2.1.RS","18S-bodega-bay_WP.MFL.2.3.1.LUD","18S-bodega-bay_WP.MFL.2.3.1.RS","18S-bodega-bay_WP.MFL.3.1.LUD","18S-bodega-bay_WP.MFL.3.1.RS","18S-bodega-bay_WP.MFL.3.2.LUD","18S-bodega-bay_WP.MFL.3.2.RS","18S-bodega-bay_WP.MFL.3.3.LUD","18S-bodega-bay_WP.MFL.3.3.RS","18S-bodega-bay_WP.MFL.4.1.1.LUD","18S-bodega-bay_WP.MFL.4.1.1.RS","18S-bodega-bay_WP.MFL.4.2.LUD","18S-bodega-bay_WP.MFL.4.2.RS","18S-bodega-bay_WP.MFL.4.3.1.2.LUD","18S-bodega-bay_WP.MFL.4.3.1.2.RS","18S-bodega-bay_WP.SG.1.1.LUD","18S-bodega-bay_WP.SG.1.1.RS","18S-bodega-bay_WP.SG.1.2.LUD","18S-bodega-bay_WP.SG.1.2.RS","18S-bodega-bay_WP.SG.1.3.LUD","18S-bodega-bay_WP.SG.1.3.RS","18S-bodega-bay_WP.SG.2.1.LUD","18S-bodega-bay_WP.SG.2.1.RS","18S-bodega-bay_WP.SG.2.2.LUD","18S-bodega-bay_WP.SG.2.2.RS","18S-bodega-bay_WP.SG.2.3.LUD","18S-bodega-bay_WP.SG.2.3.RS","18S-bodega-bay_WP.SG.3.1.LUD","18S-bodega-bay_WP.SG.3.1.RS","18S-bodega-bay_WP.SG.3.2.LUD","18S-bodega-bay_WP.SG.3.2.RS","18S-bodega-bay_WP.SG.3.3.LUD","18S-bodega-bay_WP.SG.3.3.RS","18S-bodega-bay_WP.SG.4.1.LUD","18S-bodega-bay_WP.SG.4.1.RS","18S-bodega-bay_WP.SG.4.2.LUD","18S-bodega-bay_WP.SG.4.2.RS","18S-bodega-bay_WP.SG.4.3.LUD","18S-bodega-bay_WP.SG.4.3.RS","18S-bodega-bay_ZymoMock1.Lud","18S-bodega-bay_ZymoMock1.SeaGrass","18S-bodega-bay_ZymoMock2.Lud","18S-bodega-bay_ZymoMock2.SeaGrass"
"233442ca7dbea731ba0acd717e0f3505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700a3dbb1d1580aaa9246552f99812d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0724ac6238479a6938e93cba9a4868e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac67c4ae3fd34ce2ec6c26d119341f3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06f0e24889e6d5bb6c1c60838c8ffde5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18aa5de6eeb89481524c5ffefbd0f8fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fca921c96adb79168233c9cfd81584f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645cc8b28dee2b2c8f4c36770f0dd4be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43825ec3cfc08b423364d7576ef9ff17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68538528c16c301aebbfb7ad91400d0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48d3761370b399c537b1ad13720c5f3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a93a8c0fcc178dc291364193db650459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a5c6ba86369c968a9fba31035d0255f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4f382fec912c5f7f98c01c3f0a66fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531fc30001d76f0108317562d969ceec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9386d0e78fee779971c9c9292781f50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522f4772e20c1b2780d616939ba75dd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b8b41d23403353a6b84f72f9714ebdb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b60e5ba15f95e7c342da1f28983fdfb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b87b0382ce3a32c469ecfed2e1d1e11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806bac03de05d631b8fb5257990bd54b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25d93c075229f3b566fe3047186c001d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
